date,code,market,name,mcap,shares,sect
2026-08-21,302430,KOSDAQ,이노메트리,65390833200,9833208,벤처기업부
2026-08-21,462350,KOSDAQ,이노스페이스,200578906240,33881572,기술성장기업부
2026-08-21,274400,KOSDAQ,이노시뮬레이션,20717204040,9086493,기술성장기업부
2026-08-21,296640,KOSDAQ,이노에이엑스,32881900200,5178252,벤처기업부
2026-08-21,215790,KOSDAQ,이노인스트루먼트,27271691873,40283149,관리종목(소속부없음)
2026-08-21,344860,KOSDAQ,이노진,18311670000,14430000,기술성장기업부
2026-08-21,333050,KOSDAQ,이노테나,24523611600,4924420,벤처기업부
2026-08-21,469610,KOSDAQ,이노테크,140850675000,8942900,중견기업부
2026-08-21,088390,KOSDAQ,이녹스,67578076800,9385844,중견기업부
2026-08-21,272290,KOSDAQ,이녹스첨단소재,397354554370,19937509,우량기업부
2026-08-21,053350,KOSDAQ,이니텍,83459836350,22021065,중견기업부
2026-08-21,452400,KOSDAQ,이닉스,54519282280,9071428,우량기업부
2026-08-21,264850,KOSDAQ,이랜시스,177526426320,30294612,중견기업부
2026-08-21,054210,KOSDAQ,이랜텍,172486052200,25291210,우량기업부
2026-08-21,009730,KOSDAQ,이렘,16509291210,7975503,투자주의환기종목(소속부없음)
2026-08-21,065440,KOSDAQ,이루온,37530427520,27275020,벤처기업부
2026-08-21,424870,KOSDAQ,이뮨온시아,268988964005,91337509,기술성장기업부
2026-08-21,115610,KOSDAQ,이미지스,17078121205,11818769,벤처기업부
2026-08-21,478110,KOSDAQ,이베스트스팩6호,10291000000,5020000,SPAC(소속부없음)
2026-08-21,131400,KOSDAQ,이브이첨단소재,46600851724,59591882,벤처기업부
2026-08-21,351330,KOSDAQ,이삭엔지니어링,29714344200,8288520,벤처기업부
2026-08-21,080010,KOSDAQ,이상네트웍스,75730046700,9835071,중견기업부
2026-08-21,086890,KOSDAQ,이수앱지스,132110812080,40774942,중견기업부
2026-08-21,047560,KOSDAQ,이스트소프트,89205892380,11753082,중견기업부
2026-08-21,239340,KOSDAQ,이스트에이드,14946717236,26979634,관리종목(소속부없음)
2026-08-21,067010,KOSDAQ,이씨에스,26186842500,10888500,벤처기업부
2026-08-21,456070,KOSDAQ,이엔셀,62868246900,11029517,기술성장기업부
2026-08-21,102710,KOSDAQ,이엔에프테크놀로지,640095052800,14287836,우량기업부
2026-08-21,041520,KOSDAQ,이엘씨,136391888700,12188730,투자주의환기종목(소속부없음)
2026-08-21,063760,KOSDAQ,이엘피,23499327600,9325130,벤처기업부
2026-08-21,123570,KOSDAQ,이엠넷,36198626750,22276078,중견기업부
2026-08-21,083470,KOSDAQ,이엠앤아이,21041564394,21340329,벤처기업부
2026-08-21,091120,KOSDAQ,이엠텍,68617408680,17132936,중견기업부
2026-08-21,039030,KOSDAQ,이오테크닉스,4983257975000,12319550,우량기업부
2026-08-21,294090,KOSDAQ,이오플로우,62295566450,41809105,관리종목(소속부없음)
2026-08-21,088290,KOSDAQ,이원컴포텍,17467597680,7976072,관리종목(소속부없음)
2026-08-21,353810,KOSDAQ,이지바이오,203784627200,33081920,우량기업부
2026-08-21,261520,KOSDAQ,이지스,41419534000,10277800,기술성장기업부
2026-08-21,099750,KOSDAQ,이지케어텍,89467583150,13659173,벤처기업부
2026-08-21,377330,KOSDAQ,이지트로닉스,21082480860,8139954,기술성장기업부
2026-08-21,035810,KOSDAQ,이지홀딩스,282903471225,64516185,우량기업부
2026-08-21,092130,KOSDAQ,이크레더블,169814760000,12043600,중견기업부
2026-08-21,134060,KOSDAQ,이퓨쳐,26040105000,4769250,벤처기업부
2026-08-21,001840,KOSDAQ,이화공영,62588831935,28256809,관리종목(소속부없음)
2026-08-21,041830,KOSDAQ,인바디,806156743600,13480882,우량기업부
2026-08-21,352940,KOSDAQ,인바이오,22604878400,10867730,벤처기업부
2026-08-21,079950,KOSDAQ,인베니아,13122944100,13799100,관리종목(소속부없음)
2026-08-21,0007J0,KOSDAQ,인벤테라,58206283600,7865714,기술성장기업부
2026-08-21,389470,KOSDAQ,인벤티지랩,378604292600,13307708,기술성장기업부
2026-08-21,277410,KOSDAQ,인산가,21510440000,3841150,벤처기업부
2026-08-21,060150,KOSDAQ,인선이엔티,136690836000,45563612,중견기업부
2026-08-21,033230,KOSDAQ,인성정보,61426702080,50515380,중견기업부
2026-08-21,450520,KOSDAQ,인스웨이브,29262110220,14704578,벤처기업부
2026-08-21,465480,KOSDAQ,인스피언,32947759000,10137772,벤처기업부
2026-08-21,950260,KOSDAQ,인제니아테라퓨틱스(Reg.S),779741452390,49444607,기술성장기업부
2026-08-21,037330,KOSDAQ,인지디스플레,34011048600,43885224,관리종목(소속부없음)
2026-08-21,100030,KOSDAQ,인지소프트,65148885760,3283714,중견기업부
2026-08-21,211050,KOSDAQ,인카금융서비스,531062222460,49263657,우량기업부
2026-08-21,083640,KOSDAQ,인콘,24955718841,22958343,벤처기업부
2026-08-21,064090,KOSDAQ,인크레더블버즈,39694710510,49742745,관리종목(소속부없음)
2026-08-21,216050,KOSDAQ,인크로스,62212972200,12198622,중견기업부
2026-08-21,049070,KOSDAQ,인탑스,269980445000,15742300,우량기업부
2026-08-21,119610,KOSDAQ,인터로조,162303482340,11413747,우량기업부
2026-08-21,017250,KOSDAQ,인터엠,21192785269,21045467,중견기업부
2026-08-21,051370,KOSDAQ,인터플렉스,133899689280,23327472,우량기업부
2026-08-21,064290,KOSDAQ,인텍플러스,415938253800,12957578,중견기업부
2026-08-21,189300,KOSDAQ,인텔리안테크,675388561300,10737497,우량기업부
2026-08-21,287840,KOSDAQ,인투셀,292177122000,15021960,기술성장기업부
2026-08-21,048530,KOSDAQ,인트론바이오,84797875710,30891758,기술성장기업부
2026-08-21,070590,KOSDAQ,인티큐브,27023427387,13879521,중견기업부
2026-08-21,115310,KOSDAQ,인포바인,123546803170,14831549,벤처기업부
2026-08-21,039290,KOSDAQ,인포뱅크,33949984090,8693978,중견기업부
2026-08-21,071200,KOSDAQ,인피니트헬스케어,227374988560,24396458,중견기업부
2026-08-21,101930,KOSDAQ,인화정공,305240402280,45694671,우량기업부
2026-08-21,333430,KOSDAQ,일승,114149865105,30726747,중견기업부
2026-08-21,068330,KOSDAQ,일신바이오,43773978600,44216140,중견기업부
2026-08-21,178780,KOSDAQ,일월지엠엘,42590560575,18639195,벤처기업부
2026-08-21,019540,KOSDAQ,일지테크,74053980000,13513500,우량기업부
2026-08-21,094820,KOSDAQ,일진파워,166468947360,15078709,우량기업부
2026-08-21,950140,KOSDAQ,잉글우드랩,158942928000,19867866,외국기업(소속부없음)
2026-08-21,049550,KOSDAQ,잉크테크,69406220580,19606277,우량기업부
2026-08-21,389020,KOSDAQ,자람테크놀로지,142589943300,6905082,기술성장기업부
2026-08-21,254120,KOSDAQ,자비스,28785996720,30754270,기술성장기업부
2026-08-21,043910,KOSDAQ,자연과환경,37419178500,11339145,벤처기업부
2026-08-21,234920,KOSDAQ,자이글,71849132100,13530910,관리종목(소속부없음)
2026-08-21,289220,KOSDAQ,자이언트스텝,23539393155,22312221,기술성장기업부
2026-08-21,049630,KOSDAQ,재영솔루텍,171967423040,23365139,우량기업부
2026-08-21,417840,KOSDAQ,저스템,271002164850,22869381,벤처기업부
2026-08-21,110020,KOSDAQ,전진바이오팜,17863878664,9058762,기술성장기업부
2026-08-21,208140,KOSDAQ,정다운,73866395960,32684246,우량기업부
2026-08-21,040420,KOSDAQ,정상제이엘에스,90459475040,15677552,우량기업부
2026-08-21,045510,KOSDAQ,정원엔시스,33935393646,31479957,중견기업부
2026-08-21,217190,KOSDAQ,제너셈,82737156690,13153761,벤처기업부
2026-08-21,095700,KOSDAQ,제넥신,151422142550,45540494,기술성장기업부
2026-08-21,122310,KOSDAQ,제노레이,47445531440,14553844,우량기업부
2026-08-21,361390,KOSDAQ,제노코,113623566270,9736381,벤처기업부
2026-08-21,225220,KOSDAQ,제놀루션,26770079295,19190021,벤처기업부
2026-08-21,123330,KOSDAQ,제닉,221927738000,7968680,우량기업부
2026-08-21,381620,KOSDAQ,제닉스로보틱스,79494595200,13117920,중견기업부
2026-08-21,159580,KOSDAQ,제로투세븐,43671146480,20032636,중견기업부
2026-08-21,147830,KOSDAQ,제룡산업,132000000000,20000000,벤처기업부
2026-08-21,033100,KOSDAQ,제룡전기,742886416250,16062409,우량기업부
2026-08-21,079370,KOSDAQ,제우스,304586841800,31016990,우량기업부
2026-08-21,054950,KOSDAQ,제이브이엠,284112462000,12089892,우량기업부
2026-08-21,090470,KOSDAQ,제이스로보틱스,74362907470,17476594,벤처기업부
2026-08-21,023440,KOSDAQ,제이스코홀딩스,46964378481,90142761,관리종목(소속부없음)
2026-08-21,137950,KOSDAQ,제이씨케미칼,80609486680,22267814,우량기업부
2026-08-21,033320,KOSDAQ,제이씨현시스템,58681306240,19114432,벤처기업부
2026-08-21,417500,KOSDAQ,제이아이테크,117697230960,32784744,우량기업부
2026-08-21,204270,KOSDAQ,제이앤티씨,1099120854000,57848466,중견기업부
2026-08-21,127120,KOSDAQ,제이에스링크,1245609278000,36635567,벤처기업부
2026-08-21,026040,KOSDAQ,제이에스티나,34740477950,16503790,중견기업부
2026-08-21,452160,KOSDAQ,제이엔비,29814333700,9617527,중견기업부
2026-08-21,126880,KOSDAQ,제이엔케이글로벌,59404551680,23204903,우량기업부
2026-08-21,322510,KOSDAQ,제이엘케이,120525804020,25725892,기술성장기업부
2026-08-21,033050,KOSDAQ,제이엠아이,26203766944,31839328,관리종목(소속부없음)
2026-08-21,094970,KOSDAQ,제이엠티,45220248000,16748240,벤처기업부
2026-08-21,418550,KOSDAQ,제이오,134154049870,32017673,기술성장기업부
2026-08-21,060230,KOSDAQ,제이케이시냅스,19729638354,14359271,중견기업부
2026-08-21,420570,KOSDAQ,제이투케이바이오,51165476250,5847483,벤처기업부
2026-08-21,089790,KOSDAQ,제이티,43015689210,10315513,벤처기업부
2026-08-21,0010V0,KOSDAQ,제이피아이헬스케어,45948600000,5105400,벤처기업부
2026-08-21,412540,KOSDAQ,제일엠앤에스,81063616775,20600665,관리종목(소속부없음)
2026-08-21,199820,KOSDAQ,제일일렉트릭,159761800000,22220000,우량기업부
2026-08-21,038010,KOSDAQ,제일테크노스,49680000000,9000000,우량기업부
2026-08-21,080220,KOSDAQ,제주반도체,2531548225500,34442833,우량기업부
2026-08-21,216080,KOSDAQ,제테마,187554107970,37287099,벤처기업부
2026-08-21,337930,KOSDAQ,젝시믹스,85171483250,29676475,우량기업부
2026-08-21,229000,KOSDAQ,젠큐릭스,40483869120,23428165,기술성장기업부
2026-08-21,082270,KOSDAQ,젬백스,448004334360,44269203,벤처기업부
2026-08-21,153890,KOSDAQ,져스텍,159425535150,12050305,기술성장기업부
2026-08-21,034940,KOSDAQ,조아제약,17038904850,30979827,중견기업부
2026-08-21,067000,KOSDAQ,조이시티,78571473304,69903446,중견기업부
2026-08-21,309930,KOSDAQ,조이웍스앤코,17715417880,19255889,중견기업부
2026-08-21,018700,KOSDAQ,졸스,17278920936,11706586,투자주의환기종목(소속부없음)
2026-08-21,033340,KOSDAQ,좋은사람들,57685582010,96950558,관리종목(소속부없음)
2026-08-21,036930,KOSDAQ,주성엔지니어링,7836717000600,46481121,우량기업부
2026-08-21,072020,KOSDAQ,중앙백신,85717792060,9256781,벤처기업부
2026-08-21,000440,KOSDAQ,중앙에너비스,72919692300,6227130,중견기업부
2026-08-21,051980,KOSDAQ,중앙첨단소재,107203499185,111091709,중견기업부
2026-08-21,221800,KOSDAQ,지구홀딩스,61358879760,16318851,투자주의환기종목(소속부없음)
2026-08-21,228760,KOSDAQ,지노믹트리,300299160160,24859202,기술성장기업부
2026-08-21,314130,KOSDAQ,지놈앤컴퍼니,219919082125,52299425,기술성장기업부
2026-08-21,389030,KOSDAQ,지니너스,78784542000,39392271,기술성장기업부
2026-08-21,263860,KOSDAQ,지니언스,127931564000,9079600,벤처기업부
2026-08-21,303030,KOSDAQ,지니틱스,18260007144,9157476,벤처기업부
2026-08-21,208350,KOSDAQ,지란지교시큐리티,22522364600,8101570,벤처기업부
2026-08-21,446840,KOSDAQ,지슨,37070912840,11016616,기술성장기업부
2026-08-21,144510,KOSDAQ,지씨셀,216780719680,15800344,중견기업부
2026-08-21,340450,KOSDAQ,지씨지놈,127477774270,23650793,기술성장기업부
2026-08-21,306620,KOSDAQ,지아이에스,84378243840,47942184,벤처기업부
2026-08-21,358570,KOSDAQ,지아이이노베이션,492257125780,64516006,기술성장기업부
2026-08-21,382480,KOSDAQ,지아이텍,64821209580,39357140,벤처기업부
2026-08-21,382800,KOSDAQ,지앤비에스 에코,164566481970,31831041,우량기업부
2026-08-21,051160,KOSDAQ,지어소프트,147471317900,15474430,중견기업부
2026-08-21,053050,KOSDAQ,지에스이,52058468392,29987597,우량기업부
2026-08-21,388610,KOSDAQ,지에프씨생명과학,29715637140,5325383,기술성장기업부
2026-08-21,493330,KOSDAQ,지에프아이,86424764750,8039513,벤처기업부
2026-08-21,119850,KOSDAQ,지엔씨에너지,793659859250,16448909,우량기업부
2026-08-21,065060,KOSDAQ,지엔코,20846543280,5990386,중견기업부
2026-08-21,204840,KOSDAQ,지엘팜텍,65218713205,15509801,기술성장기업부
2026-08-21,311320,KOSDAQ,지오엘리먼트,104700848000,12614560,기술성장기업부
2026-08-21,456160,KOSDAQ,지투지바이오,621940532400,16629426,기술성장기업부
2026-08-21,388050,KOSDAQ,지투파워,163707573750,18709437,우량기업부
2026-08-21,018120,KOSDAQ,진로발효,110440281600,6621120,우량기업부
2026-08-21,109820,KOSDAQ,진매트릭스,29162905200,20393640,기술성장기업부
2026-08-21,086060,KOSDAQ,진바이오텍,40168388355,8610587,중견기업부
2026-08-21,036890,KOSDAQ,진성티이씨,262188213700,22032623,우량기업부
2026-08-21,363250,KOSDAQ,진시스템,33905902270,8508382,기술성장기업부
2026-08-21,007370,KOSDAQ,진양제약,55760945715,14134587,우량기업부
2026-08-21,285800,KOSDAQ,진영,13171211763,17968911,벤처기업부
2026-08-21,085660,KOSDAQ,차바이오텍,764236794120,92972846,중견기업부
2026-08-21,351870,KOSDAQ,차이커뮤니케이션,23883773880,11160642,중견기업부
2026-08-21,094850,KOSDAQ,참좋은여행,58450000000,14000000,우량기업부
2026-08-21,004650,KOSDAQ,창해에탄올,85659048200,9190885,우량기업부
2026-08-21,0011T0,KOSDAQ,채비,219724085880,46949591,기술성장기업부
2026-08-21,278280,KOSDAQ,천보,414764896250,12253025,중견기업부
2026-08-21,362320,KOSDAQ,청담글로벌,97774032825,20692917,중견기업부
2026-08-21,013720,KOSDAQ,청보,28893366500,12165628,중견기업부
2026-08-21,066360,KOSDAQ,체리부로,32127850050,47952015,우량기업부
2026-08-21,047820,KOSDAQ,초록뱀미디어,74584486500,24453930,중견기업부
2026-08-21,291650,KOSDAQ,츌립앤사이언스,60428849580,30519621,기술성장기업부
2026-08-21,094360,KOSDAQ,칩스앤미디어,217823794800,21355274,벤처기업부
2026-08-21,0082N0,KOSDAQ,카나프테라퓨틱스,173838580600,13300580,기술성장기업부
2026-08-21,016920,KOSDAQ,카스,27831726756,25698732,중견기업부
2026-08-21,284620,KOSDAQ,카이노스메드,35965517911,33086953,투자주의환기종목(소속부없음)
2026-08-21,293490,KOSDAQ,카카오게임즈,908402205150,106745265,중견기업부
2026-08-21,140430,KOSDAQ,카티스,19059390981,10689507,중견기업부
2026-08-21,042000,KOSDAQ,카페24,394829499770,24178169,우량기업부
2026-08-21,313760,KOSDAQ,캐리,5244963048,11207186,관리종목(소속부없음)
2026-08-21,071850,KOSDAQ,캐스텍코리아,32436874106,24260938,투자주의환기종목(소속부없음)
2026-08-21,198080,KOSDAQ,캐프,46192971825,21535185,우량기업부
2026-08-21,210120,KOSDAQ,캔버스엔,17867868413,9694991,중견기업부
2026-08-21,050110,KOSDAQ,캠시스,29780094637,29224823,중견기업부
2026-08-21,452300,KOSDAQ,캡스톤파트너스,30393588225,14169505,중견기업부
2026-08-21,451760,KOSDAQ,컨텍,114894107040,16507774,기술성장기업부
2026-08-21,900310,KOSDAQ,컬러레이,25065911595,12808335,외국기업(소속부없음)
2026-08-21,078340,KOSDAQ,컴투스,384503753400,12091313,중견기업부
2026-08-21,291230,KOSDAQ,컴투스엔,54625550525,24011231,중견기업부
2026-08-21,063080,KOSDAQ,컴투스홀딩스,83890842240,6595192,중견기업부
2026-08-21,307930,KOSDAQ,컴퍼니케이,96157600000,15610000,중견기업부
2026-08-21,079190,KOSDAQ,케스피온,11851853208,9588878,관리종목(소속부없음)
2026-08-21,263700,KOSDAQ,케어랩스,37081122000,19414200,중견기업부
2026-08-21,214370,KOSDAQ,케어젠,2787808500000,53715000,벤처기업부
2026-08-21,221980,KOSDAQ,케이디켐,37039464000,4034800,우량기업부
2026-08-21,038530,KOSDAQ,케이바이오랩스,24880407242,25890122,중견기업부
2026-08-21,192250,KOSDAQ,케이사인,51943368750,7067125,벤처기업부
2026-08-21,431190,KOSDAQ,케이쓰리아이,20812308760,7486442,기술성장기업부
2026-08-21,115500,KOSDAQ,케이씨에스,103080000000,12000000,중견기업부
2026-08-21,089150,KOSDAQ,케이씨티,30647050000,17150000,벤처기업부
2026-08-21,025880,KOSDAQ,케이씨피드,39616583460,16715858,우량기업부
2026-08-21,093320,KOSDAQ,케이아이엔엑스,718824000000,4880000,우량기업부
2026-08-21,093640,KOSDAQ,케이알엠,134987672760,32843716,벤처기업부
2026-08-21,487400,KOSDAQ,케이앤에스아이앤씨,103019255280,10260882,기술성장기업부
2026-08-21,073010,KOSDAQ,케이에스피,111932631250,40191250,우량기업부
2026-08-21,105330,KOSDAQ,케이엔더블유,108452150400,16019520,중견기업부
2026-08-21,053080,KOSDAQ,케이엔솔,117128261070,12999807,중견기업부
2026-08-21,199430,KOSDAQ,케이엔알시스템,143546091260,11197043,기술성장기업부
2026-08-21,432470,KOSDAQ,케이엔에스,81750901920,8771556,벤처기업부
2026-08-21,272110,KOSDAQ,케이엔제이,196220907750,8025395,우량기업부
2026-08-21,039420,KOSDAQ,케이엘넷,61612678890,22946994,중견기업부
2026-08-21,083550,KOSDAQ,케이엠,43379728000,13556165,중견기업부
2026-08-21,032500,KOSDAQ,케이엠더블유,633297432010,42191701,중견기업부
2026-08-21,225430,KOSDAQ,케이엠제약,10091710300,6485675,관리종목(소속부없음)
2026-08-21,102370,KOSDAQ,케이옥션,81806996400,25888290,기술성장기업부
2026-08-21,068100,KOSDAQ,케이웨더,27850796560,11927536,기술성장기업부
2026-08-21,106080,KOSDAQ,케이이엠텍,9506998050,5761817,관리종목(소속부없음)
2026-08-21,455180,KOSDAQ,케이지에이,19343957696,14699056,벤처기업부
2026-08-21,036030,KOSDAQ,케이티알파,230389962700,49019141,우량기업부
2026-08-21,064820,KOSDAQ,케이프,229291397450,30860215,우량기업부
2026-08-21,024880,KOSDAQ,케이피에프,75379338720,19941624,우량기업부
2026-08-21,042040,KOSDAQ,케이피엠테크,40753657700,8670991,중견기업부
2026-08-21,054410,KOSDAQ,케이피티유,20357508420,5726444,중견기업부
2026-08-21,288180,KOSDAQ,케이피항공산업,59146096000,7393262,중견기업부
2026-08-21,258610,KOSDAQ,케일럼,41884852324,36485063,중견기업부
2026-08-21,274090,KOSDAQ,켄코아에어로스페이스,136226907230,13774207,기술성장기업부
2026-08-21,089010,KOSDAQ,켐트로닉스,361394081850,16770027,우량기업부
2026-08-21,220260,KOSDAQ,켐트로스,120751287075,32072055,벤처기업부
2026-08-21,052400,KOSDAQ,코나아이,573793665400,14563291,우량기업부
2026-08-21,402030,KOSDAQ,코난테크놀로지,167734339200,12517488,기술성장기업부
2026-08-21,391710,KOSDAQ,코닉오토메이션,48246372040,42620470,벤처기업부
2026-08-21,046070,KOSDAQ,코다코,159196994920,15486089,관리종목(소속부없음)
2026-08-21,047770,KOSDAQ,코데즈컴바인,131313828940,37842602,중견기업부
2026-08-21,080530,KOSDAQ,코디,27513134740,11071684,중견기업부
2026-08-21,104540,KOSDAQ,코렌텍,53361491800,13407410,기술성장기업부
2026-08-21,027050,KOSDAQ,코리아나,55080000000,40000000,중견기업부
2026-08-21,190650,KOSDAQ,코리아에셋투자증권,44013320000,6388000,우량기업부
2026-08-21,123410,KOSDAQ,코리아에프티,150620156240,27841064,우량기업부
2026-08-21,036690,KOSDAQ,코맥스,125692107675,43567455,관리종목(소속부없음)
2026-08-21,049430,KOSDAQ,코메론,180145680000,9048000,우량기업부
2026-08-21,183300,KOSDAQ,코미코,1422762717500,51363275,우량기업부
2026-08-21,041960,KOSDAQ,코미팜,684927808650,73886495,벤처기업부
2026-08-21,089890,KOSDAQ,코세스,365698412100,16584962,우량기업부
2026-08-21,360350,KOSDAQ,코셈,32682199700,5437970,기술성장기업부
2026-08-21,082660,KOSDAQ,코스나인,47827617120,99640869,관리종목(소속부없음)
2026-08-21,043710,KOSDAQ,코스리거글로벌,54361256280,17312502,중견기업부
2026-08-21,222040,KOSDAQ,코스맥스엔비티,166261680000,20628000,중견기업부
2026-08-21,241710,KOSDAQ,코스메카코리아,1466364000000,10680000,우량기업부
2026-08-21,439960,KOSDAQ,코스모로보틱스,435811907180,32450626,기술성장기업부
2026-08-21,355150,KOSDAQ,코스텍시스,150566828500,7797350,벤처기업부
2026-08-21,166480,KOSDAQ,코아스템켐온,105476400120,52870376,벤처기업부
2026-08-21,045970,KOSDAQ,코아시아,77102586680,26314876,중견기업부
2026-08-21,196450,KOSDAQ,코아시아씨엠,35802800000,45320000,중견기업부
2026-08-21,384470,KOSDAQ,코어라인소프트,47020333040,17946692,기술성장기업부
2026-08-21,102940,KOSDAQ,코오롱생명과학,197668105300,13090603,중견기업부
2026-08-21,950160,KOSDAQ,코오롱티슈진,1763130820000,84970160,외국기업(소속부없음)
2026-08-21,056360,KOSDAQ,코위버,51433200000,9796800,벤처기업부
2026-08-21,282880,KOSDAQ,코윈테크,109105785060,11694082,우량기업부
2026-08-21,121850,KOSDAQ,코이즈,3019028403,5056999,관리종목(소속부없음)
2026-08-21,448710,KOSDAQ,코츠테크놀로지,58349623680,5285292,벤처기업부
2026-08-21,126730,KOSDAQ,코칩,160931812100,8770126,벤처기업부
2026-08-21,015710,KOSDAQ,코콤,50312535000,17530500,우량기업부
2026-08-21,052330,KOSDAQ,코텍,204258273500,17761589,우량기업부
2026-08-21,322780,KOSDAQ,코퍼스코리아,18488149800,8974830,중견기업부
2026-08-21,215380,KOSDAQ,콜마바이오텍,35762849000,16829576,중견기업부
2026-08-21,200130,KOSDAQ,콜마비앤에이치,271505600340,29415558,우량기업부
2026-08-21,294570,KOSDAQ,쿠콘,270963004200,10091732,우량기업부
2026-08-21,464490,KOSDAQ,쿼드메디슨,58788418560,11482113,기술성장기업부
2026-08-21,317690,KOSDAQ,퀀타매트릭스,48827445325,20135029,기술성장기업부
2026-08-21,070300,KOSDAQ,퀀텀레일,73891436320,35524729,벤처기업부
2026-08-21,432720,KOSDAQ,퀄리타스반도체,123148124960,14187572,기술성장기업부
2026-08-21,365270,KOSDAQ,큐라클,240181793280,22156992,기술성장기업부
2026-08-21,348080,KOSDAQ,큐라티스,35789430870,12827753,중견기업부
2026-08-21,060280,KOSDAQ,큐렉소,357309781400,41259790,중견기업부
2026-08-21,372320,KOSDAQ,큐로셀,356315356800,15227152,기술성장기업부
2026-08-21,051780,KOSDAQ,큐로홀딩스,17454619325,6335615,중견기업부
2026-08-21,115180,KOSDAQ,큐리언트,930307544800,37512401,벤처기업부
2026-08-21,494120,KOSDAQ,큐리오시스,145730746200,15259764,기술성장기업부
2026-08-21,445680,KOSDAQ,큐리옥스바이오시스템즈,744040778750,17203255,기술성장기업부
2026-08-21,182360,KOSDAQ,큐브엔터,85184331280,15544586,우량기업부
2026-08-21,405100,KOSDAQ,큐알티,121418293880,12289301,중견기업부
2026-08-21,066310,KOSDAQ,큐에스아이,64715914580,9271621,벤처기업부
2026-08-21,377460,KOSDAQ,큐에이드,253187202960,62055687,관리종목(소속부없음)
2026-08-21,016600,KOSDAQ,큐캐피탈,33158802375,13961601,중견기업부
2026-08-21,355390,KOSDAQ,크라우드웍스,24954468768,15874344,기술성장기업부
2026-08-21,096240,KOSDAQ,크레버스,85795948400,10238180,우량기업부
2026-08-21,040350,KOSDAQ,크레오에스지,138794810040,19856196,벤처기업부
2026-08-21,110790,KOSDAQ,크리스에프앤씨,69121332000,23430960,우량기업부
2026-08-21,900250,KOSDAQ,크리스탈신소재,42798926195,35815001,외국기업(소속부없음)
2026-08-21,045520,KOSDAQ,크린앤사이언스,16217500000,6500000,관리종목(소속부없음)
2026-08-21,214150,KOSDAQ,클래시스,2097326436850,65235659,우량기업부
2026-08-21,466100,KOSDAQ,클로봇,691218338850,25459239,기술성장기업부
2026-08-21,237880,KOSDAQ,클리오,228602615450,18071353,우량기업부
2026-08-21,139670,KOSDAQ,키네마스터,27065758770,14118810,중견기업부
2026-08-21,475430,KOSDAQ,키스트론,77460797400,17848110,중견기업부
2026-08-21,487720,KOSDAQ,키움제10호스팩,8544600000,4230000,SPAC(소속부없음)
2026-08-21,489480,KOSDAQ,키움제11호스팩,13497000000,6600000,SPAC(소속부없음)
2026-08-21,466690,KOSDAQ,키움히어로제1호스팩,10240950000,5095000,SPAC(소속부없음)
2026-08-21,0131D0,KOSDAQ,키움히어로제2호스팩,12386530000,6310000,SPAC(소속부없음)
2026-08-21,054780,KOSDAQ,키이스트,25024370489,19657793,중견기업부
2026-08-21,256940,KOSDAQ,킵스파마,107418086450,20078147,벤처기업부
2026-08-21,219130,KOSDAQ,타이거일렉,406008847000,6314290,벤처기업부
2026-08-21,336680,KOSDAQ,탑런토탈솔루션,100995539640,39145558,중견기업부
2026-08-21,360070,KOSDAQ,탑머티리얼,64389457980,8192043,중견기업부
2026-08-21,065130,KOSDAQ,탑엔지니어링,46011500000,16004000,중견기업부
2026-08-21,134580,KOSDAQ,탑코미디어,116087720895,49294149,중견기업부
2026-08-21,023160,KOSDAQ,태광,521224926300,25867242,우량기업부
2026-08-21,323280,KOSDAQ,태성,1479565131000,30537980,중견기업부
2026-08-21,053620,KOSDAQ,태양,58308000000,8600000,우량기업부
2026-08-21,044490,KOSDAQ,태웅,563207775150,20007381,우량기업부
2026-08-21,124560,KOSDAQ,태웅로직스,75195814962,38720811,우량기업부
2026-08-21,191420,KOSDAQ,테고사이언스,61221696700,8108834,벤처기업부
2026-08-21,950250,KOSDAQ,테라뷰,82223547265,35517731,기술성장기업부
2026-08-21,073640,KOSDAQ,테라사이언스,76111715580,116378770,관리종목(소속부없음)
2026-08-21,066700,KOSDAQ,테라젠이텍스,76719656440,37152376,중견기업부
2026-08-21,095610,KOSDAQ,테스,2572944000000,19360000,우량기업부
2026-08-21,064520,KOSDAQ,테크엘,33034869636,22351062,중견기업부
2026-08-21,089030,KOSDAQ,테크윙,1793396418000,37053645,중견기업부
2026-08-21,054450,KOSDAQ,텔레칩스,140084155250,15144233,중견기업부
2026-08-21,200230,KOSDAQ,텔콘RF제약,20481701040,9482269,중견기업부
2026-08-21,393210,KOSDAQ,토마토시스템,37084542000,15614544,기술성장기업부
2026-08-21,475960,KOSDAQ,토모큐브,388787619900,13476174,기술성장기업부
2026-08-21,215480,KOSDAQ,토박스코리아,23735400000,10740000,중견기업부
2026-08-21,051360,KOSDAQ,토비스,105865514640,9641668,우량기업부
2026-08-21,045340,KOSDAQ,토탈소프트,56055162000,8558040,벤처기업부
2026-08-21,108230,KOSDAQ,톱텍,105704621100,38023245,우량기업부
2026-08-21,079970,KOSDAQ,투비소프트,7646223464,12829234,관리종목(소속부없음)
2026-08-21,199800,KOSDAQ,툴젠,332912273000,8997629,기술성장기업부
2026-08-21,417790,KOSDAQ,트루엔,69300748420,10468391,벤처기업부
