code,entry_date,exit_date,days,entry,stop,R,half
218410,2021-04-26,2021-05-04,6,39758.0,37597.107142857145,-1.1007463383191483,False
218410,2021-06-07,2021-06-24,13,39050.0,36218.21428571428,-0.08378988523142883,False
218410,2021-07-01,2021-07-09,6,40100.0,37001.78571428572,-1.0594005763688772,False
218410,2021-07-16,2021-08-05,14,38800.0,36550.0,-0.9687288888888889,False
218410,2021-12-07,2021-12-21,10,36050.0,31844.642857142855,-0.8469720594479826,False
218410,2021-12-29,2022-01-11,8,35800.0,32925.0,-1.0478034782608696,False
218410,2022-12-16,2023-01-02,10,25150.0,22542.85714285714,-0.9829284931506844,False
218410,2023-02-02,2023-02-27,17,24550.0,22719.64285714286,-1.2079118048780497,False
218410,2023-03-29,2023-04-19,15,26150.0,23328.571428571428,-0.43307493670886066,False
218410,2023-06-01,2023-06-22,14,23300.0,21550.0,-0.9467,False
218410,2024-01-19,2024-02-05,11,19410.0,17315.35714285714,-0.9961449957374248,False
218410,2024-02-20,2024-03-04,8,18560.0,16856.428571428572,-1.0937105241090153,False
218410,2024-05-03,2024-05-31,18,17670.0,16036.07142857143,-0.5948111912568309,False
218410,2024-06-04,2024-06-17,8,16730.0,15215.714285714286,-0.9547623584905663,False
218410,2024-11-20,2024-12-02,8,14800.0,12350.0,-1.0704457142857142,False
218410,2025-01-09,2025-02-26,30,13700.0,12271.42857142857,2.109830099999999,False
218410,2025-04-15,2025-08-13,81,13680.0,12017.5,7.4664781954887225,False
219420,2019-11-26,2019-12-03,5,7840.0,7081.071428571428,-1.1264907294117645,False
219420,2019-12-16,2019-12-24,6,7940.0,7207.857142857143,-0.8960901463414638,False
219420,2020-01-02,2020-01-31,19,7730.0,7076.428571428572,-0.4075224043715848,False
219420,2020-02-13,2020-02-25,8,8000.0,7264.285714285715,-1.6372374757281563,False
219420,2020-05-22,2020-06-12,15,8120.0,7159.285714285715,-1.295893085501859,False
219420,2020-07-10,2020-07-24,10,7310.0,6651.071428571428,-1.0061925203252031,False
219420,2020-10-13,2020-10-21,6,7150.0,6380.357142857143,0.5640655220417635,False
219420,2020-10-29,2020-12-07,27,6820.0,5456.0,0.23175146627565982,False
219420,2021-03-12,2021-04-28,33,7330.0,6481.785714285715,0.8750642526315793,False
219420,2021-11-16,2021-11-30,10,8250.0,7532.142857142857,-1.1797988059701487,False
219420,2021-12-28,2022-01-07,7,8340.0,7191.785714285714,0.1300637013996889,False
219420,2022-03-18,2022-04-08,15,8290.0,7470.357142857143,0.15817498910675384,False
219420,2022-05-04,2022-05-10,3,8320.0,7743.214285714285,-1.5207796904024757,False
219420,2023-01-16,2023-02-16,21,6770.0,5812.857142857143,0.2992740298507463,False
219420,2023-05-30,2023-06-21,15,6610.0,5992.142857142857,0.5132529479768785,False
219420,2023-09-05,2023-09-22,13,6590.0,5823.928571428572,-1.225249976689977,False
219420,2023-12-07,2024-01-15,24,6300.0,5514.285714285715,0.2786445454545456,False
219420,2024-02-13,2024-02-23,8,6260.0,5008.0,1.2338162939297126,False
219420,2024-11-28,2024-12-23,17,6180.0,5143.392857142857,-0.6824378983634796,False
219420,2025-01-08,2025-02-04,15,6100.0,4910.714285714286,0.6458330330330333,False
219420,2025-03-19,2025-03-31,8,5710.0,5019.821428571428,-1.0650359637774902,False
219420,2025-04-16,2025-05-07,12,5600.0,4824.107142857143,-0.43286517836593796,False
219420,2025-05-13,2025-05-20,5,5520.0,4767.321428571428,-0.5516418505338078,False
219420,2025-06-24,2025-07-07,9,5580.0,5024.642857142857,-1.0353139549839225,False
219420,2026-01-05,2026-01-07,2,6000.0,5524.107142857143,-0.6888315196998127,False
219420,2026-04-28,2026-05-19,13,5240.0,4896.25,-1.2039709090909092,False
219420,2026-05-26,2026-06-04,6,5130.0,4418.392857142857,-0.692900577164366,False
219750,2020-05-08,2020-06-25,34,5996.0,5257.071428571428,2.896137032382793,False
219750,2021-03-24,2021-04-28,25,10298.0,8238.4,-0.34145737036317725,False
220100,2019-11-11,2019-12-12,23,7540.0,6631.071428571428,0.3439797249508841,False
220100,2019-12-19,2020-02-18,38,7460.0,6541.25,0.7746579591836734,False
220100,2020-02-26,2020-03-13,12,7352.0,6392.357142857143,-1.3745105173055456,False
220100,2020-06-25,2020-07-09,10,7124.0,6152.928571428572,-0.7885856564913573,False
220100,2020-08-03,2020-08-14,9,7094.0,6412.75,-1.0390024220183485,False
220100,2020-08-25,2020-09-02,6,7005.0,5729.642857142857,0.6043114309717165,False
220100,2021-06-02,2021-06-15,9,11517.0,9886.107142857143,-0.5943097339318955,False
220100,2021-08-05,2021-09-01,18,12250.0,11025.17857142857,2.1914365126111663,False
220100,2021-10-15,2021-11-16,22,13314.0,11708.464285714286,0.11973866310755203,False
220100,2021-12-03,2021-12-23,14,12874.0,11399.535714285714,0.13181512898147021,False
220100,2022-01-20,2022-01-26,4,12617.0,11234.67857142857,-1.1015676010851305,False
220100,2022-04-18,2022-05-11,16,12727.0,11567.357142857143,-0.6517433323067449,False
220100,2022-05-30,2022-06-14,9,12947.0,11616.82142857143,-0.8432234017988997,False
220100,2022-06-28,2022-07-12,10,12544.0,10742.392857142857,-0.31778015660620473,False
220100,2023-07-21,2023-07-26,3,9620.0,8523.57142857143,-0.5875403257328995,False
220100,2023-12-26,2024-01-16,13,9900.0,8896.42857142857,-0.44461209964412773,False
220100,2024-02-27,2024-04-03,25,9510.0,8306.42857142857,0.26847679525222534,False
220100,2024-04-24,2024-06-18,35,12000.0,10360.714285714286,0.9802372984749458,False
220100,2024-12-04,2024-12-10,4,16810.0,13713.571428571428,-0.41876050749711635,False
220100,2025-01-07,2025-03-10,39,18100.0,15878.571428571428,1.9574948553054654,False
220100,2025-04-10,2025-04-23,9,22750.0,18450.0,-0.8714313953488373,False
220100,2025-09-03,2025-09-10,5,19520.0,17150.35714285714,0.4988431047475505,False
220100,2025-10-22,2025-12-26,46,19600.0,17500.0,4.487811904761905,False
220100,2026-03-16,2026-03-30,10,23250.0,19316.071428571428,-1.0595436404902403,False
221840,2020-02-03,2020-02-04,1,6290.0,5750.714285714285,-1.146414569536423,False
221840,2020-10-27,2020-11-27,23,4195.0,3803.9285714285716,1.9491925114155257,False
221840,2021-08-27,2021-09-14,12,5570.0,5005.714285714285,-0.38297797468354405,False
221840,2021-10-18,2021-11-01,10,5630.0,4871.071428571428,-0.35079981176470576,False
221840,2022-04-28,2022-05-03,3,5330.0,4899.642857142857,1.2606622406638996,False
221840,2022-05-27,2022-06-16,12,5340.0,4272.0,-0.6306058052434457,False
221840,2023-03-30,2023-04-25,18,3625.0,3188.3928571428573,-0.31379239263803693,False
221840,2023-05-04,2023-06-01,18,3580.0,3209.464285714286,-0.7053989397590362,False
221840,2023-06-08,2023-07-07,21,3435.0,3198.3928571428573,-1.164926792452831,False
221840,2023-08-29,2023-09-26,20,3345.0,2958.3928571428573,-0.8020609699769057,False
221840,2025-05-20,2025-07-07,32,1688.0,1537.2857142857142,0.766273744075829,False
221840,2026-01-26,2026-02-05,8,2095.0,1911.4285714285713,4.315963035019453,False
221840,2026-05-26,2026-06-05,7,2625.0,2167.8571428571427,-0.7688581249999997,False
223250,2021-07-19,2021-07-27,6,4567.0,4154.5,-1.0486351515151515,False
223250,2021-08-13,2021-08-18,2,4442.0,4119.678571428572,-1.729783224376732,False
223250,2022-06-02,2022-06-16,9,3141.0,2722.4285714285716,-0.6336994880546076,False
223250,2022-06-20,2022-08-04,33,3165.0,2639.285714285714,0.374928179347826,False
223250,2022-09-01,2022-09-26,15,3154.0,2771.1428571428573,-0.9220684701492543,False
223250,2023-01-10,2023-02-10,21,3053.0,2508.535714285714,-0.16970259101344704,False
223250,2023-02-22,2023-03-03,6,3180.0,2875.535714285714,-1.3595814662756596,False
223250,2023-05-09,2023-06-01,16,3203.0,2935.3214285714284,-0.40372114743162085,False
223250,2023-07-28,2023-09-13,32,2875.0,2592.5,8.9690803539823,False
223250,2023-10-31,2023-11-24,18,3570.0,2856.0,-0.3101673669467787,False
223250,2024-05-07,2024-05-20,8,3900.0,3433.9285714285716,-0.5534087356321841,False
223250,2024-07-02,2024-07-18,12,3740.0,3266.785714285714,-0.12218566037735848,False
223250,2024-08-07,2024-08-22,10,3380.0,2704.0,0.5583912721893491,False
223250,2025-06-09,2025-06-25,12,3510.0,3198.3928571428573,0.5376689971346708,False
223250,2025-08-05,2025-09-02,19,3205.0,2853.214285714286,0.5654194923857869,False
223250,2026-04-06,2026-05-07,21,4700.0,4018.75,0.16439559633027523,False
226320,2020-07-06,2020-08-26,36,17800.0,14353.571428571428,3.6046431088082893,False
226320,2021-05-18,2021-05-25,4,28550.0,26701.785714285714,-1.098774106280193,False
226320,2021-05-27,2021-06-22,18,28600.0,26483.928571428572,-0.11197637130801692,False
226320,2022-04-04,2022-04-08,4,26650.0,24033.928571428572,-1.0204251194539253,False
226320,2022-05-17,2022-06-13,17,21350.0,17135.714285714286,-0.4973274576271187,False
226320,2022-09-23,2022-09-29,4,19950.0,16887.5,-0.6821746938775509,False
226320,2022-12-06,2022-12-27,15,18500.0,16562.5,-0.9717987096774193,False
226320,2022-12-29,2023-02-01,21,18050.0,15576.785714285714,0.35587656317689526,False
226320,2023-03-22,2023-04-11,14,17160.0,15531.42857142857,-0.7360266666666664,False
226320,2023-04-19,2023-04-24,3,17650.0,16351.785714285714,-1.3550736726272345,False
226320,2023-08-11,2023-08-14,1,18230.0,16163.928571428572,-0.17742852203975806,False
226320,2023-08-21,2023-09-08,14,16580.0,13264.0,-0.4027219541616405,False
226320,2024-05-13,2024-05-20,4,14300.0,12969.642857142857,0.3904312483221476,False
226320,2025-04-07,2025-04-10,3,11710.0,10645.714285714286,-0.7177255033557051,False
226320,2025-04-18,2025-05-20,19,12130.0,10597.857142857143,-0.3177282051282052,False
226320,2025-10-10,2025-10-15,3,12400.0,11587.5,-1.0178203076923078,False
226320,2026-04-30,2026-05-21,13,12710.0,11480.535714285714,-1.1521440813362378,False
226320,2026-05-26,2026-06-01,4,12450.0,10764.285714285714,-1.294840423728813,False
227840,2020-08-06,2020-08-19,8,10350.0,9817.857142857143,-0.9362053691275172,False
227840,2020-09-07,2020-09-21,10,10200.0,9532.142857142857,1.344456684491978,False
227840,2021-02-02,2021-02-05,3,11250.0,10464.285714285714,1.7706372727272714,False
227840,2021-08-24,2021-09-14,15,13550.0,11782.142857142857,-0.2623062626262626,False
227840,2022-04-18,2022-05-10,15,12800.0,11675.0,-0.71908,False
227840,2022-05-31,2022-06-14,8,12600.0,11207.142857142857,-0.9378958974358973,False
227840,2022-08-16,2022-09-05,14,11700.0,11048.214285714286,-0.9272142465753432,False
227840,2022-11-16,2022-12-13,19,11550.0,10853.57142857143,-0.5805117948717955,False
227840,2023-02-21,2023-03-03,7,11210.0,10701.07142857143,-0.5365821754385973,False
227840,2023-03-16,2023-04-14,21,11060.0,10268.92857142857,0.17227900677200886,False
227840,2023-07-31,2023-08-30,21,11250.0,10435.714285714286,0.019365438596491237,False
227840,2023-12-11,2023-12-28,12,11080.0,10581.785714285714,-0.8469508243727589,False
227840,2024-02-05,2024-03-08,21,11080.0,10672.857142857143,-0.008225614035087734,False
227840,2024-04-30,2024-05-28,17,10940.0,10522.142857142857,0.4467938461538459,False
227840,2024-11-08,2024-11-14,4,10940.0,10584.642857142857,-0.8489684422110547,False
227840,2025-04-14,2025-05-19,22,10790.0,10425.714285714286,0.8975207843137268,False
227840,2025-11-07,2025-12-09,22,11760.0,11095.714285714286,0.6202165591397854,False
227840,2026-01-07,2026-02-05,21,12200.0,11426.785714285714,0.6461236027713622,False
227840,2026-03-23,2026-04-21,21,12530.0,11376.42857142857,0.22434674922600606,False
229640,2020-09-08,2020-09-25,13,7750.0,6951.785714285715,-0.8707210738255038,False
229640,2020-10-06,2020-10-20,9,7390.0,6584.642857142857,-0.06879680709534367,False
229640,2021-03-03,2021-06-09,68,7250.0,6839.285714285715,4.914370086956526,False
229640,2021-08-24,2021-10-01,25,8190.0,7488.214285714285,0.4978741984732822,False
229640,2021-10-13,2021-11-10,20,8300.0,7580.357142857143,-0.05536079404466504,False
229640,2022-06-13,2022-06-15,2,7860.0,7440.357142857143,-1.3012136170212774,False
229640,2022-08-25,2022-09-20,16,7730.0,7312.142857142857,-0.3034697435897434,False
229640,2022-10-21,2022-11-21,21,7750.0,6916.071428571428,-0.16412676659528905,False
229640,2022-12-23,2023-01-03,6,7610.0,7038.571428571428,-1.3546504999999998,False
229640,2023-06-22,2023-06-27,3,7450.0,7158.928571428572,-1.4240696932515342,False
229640,2023-07-26,2023-07-27,1,8280.0,7658.571428571428,-1.5555689655172409,False
229640,2024-09-13,2024-10-04,10,25000.0,22017.85714285714,0.293983233532934,False
229640,2024-12-11,2025-02-10,36,28900.0,25292.85714285714,3.7193980198019787,False
229640,2025-04-16,2025-05-20,21,33100.0,28751.785714285714,0.16975934291581107,False
229640,2025-07-09,2025-08-20,29,32850.0,29046.428571428572,1.1377385915492961,False
229640,2025-12-08,2025-12-24,12,37400.0,33882.142857142855,-0.6460154314720808,False
229640,2026-01-06,2026-03-05,38,37100.0,33524.107142857145,1.5110743570536838,False
230240,2020-08-26,2020-09-18,17,34641.0,29498.5,0.8223957608167233,False
230240,2020-09-29,2020-10-14,7,35582.0,30192.357142857145,-0.8747794659068322,False
230240,2021-11-09,2021-11-29,14,22500.0,20508.928571428572,3.399792645739912,False
230240,2022-07-19,2022-08-30,29,29350.0,25635.714285714286,0.887851730769231,False
230240,2022-10-11,2022-11-04,18,31800.0,27683.928571428572,-0.6182400000000001,False
230240,2022-11-15,2022-12-05,14,32500.0,29276.785714285714,-0.4349307479224376,False
230240,2022-12-09,2023-01-05,18,33300.0,30032.14285714286,0.2865884153005466,False
230240,2023-01-19,2023-02-21,21,32550.0,28201.785714285714,0.3078988090349076,False
230240,2023-03-07,2023-03-15,6,33950.0,30512.5,-1.1927054545454545,False
230240,2023-04-06,2023-04-20,10,33500.0,30223.214285714286,-1.0984590735694824,False
230240,2024-12-06,2025-01-10,22,12300.0,10283.92857142857,1.8592367050487149,False
230240,2026-02-10,2026-03-05,13,17050.0,14387.5,-0.5735417840375587,False
230240,2026-03-11,2026-04-08,20,18660.0,14928.0,3.044618167202572,False
232680,2019-12-03,2020-01-08,23,3810.0,3048.0,0.4861220472440945,False
232680,2020-01-13,2020-01-22,7,4020.0,3279.8214285714284,0.741473775633293,False
232680,2020-03-02,2020-03-12,8,4535.0,3698.392857142857,-0.1272849519743863,False
232680,2020-03-18,2020-04-07,14,3900.0,3120.0,-0.030389102564102568,False
232680,2020-04-13,2020-06-02,32,4785.0,3828.0,-0.22188192267502613,False
232680,2021-12-24,2022-01-10,10,15556.0,13625.642857142857,-0.2560559851988899,False
232680,2022-01-21,2022-02-24,21,14815.0,12151.071428571428,0.09303252446708671,False
232680,2022-08-03,2022-08-11,6,15900.0,14257.142857142857,-0.8351486956521738,False
232680,2022-08-18,2022-08-30,8,15400.0,13810.714285714286,-1.23807191011236,False
232680,2023-03-22,2023-04-07,12,12110.0,10431.42857142857,-0.5630925106382977,False
232680,2023-06-01,2023-06-15,9,10940.0,9888.214285714286,-0.5995498811544994,False
232680,2023-07-04,2023-07-07,3,10750.0,9914.285714285714,-1.0993338461538456,False
232680,2023-07-18,2023-07-26,6,10900.0,9789.285714285714,-1.1149518971061088,False
232680,2023-09-08,2023-09-20,8,10400.0,9407.142857142857,-1.1043431654676255,False
232680,2024-02-07,2024-03-04,15,9700.0,8564.285714285714,-0.392035220125786,False
232680,2024-07-22,2024-07-29,5,9030.0,8088.928571428572,-1.0204411385199241,False
232680,2025-02-03,2025-02-04,1,9130.0,8222.857142857143,-0.0812716535433071,False
232680,2025-04-14,2025-05-02,13,7890.0,6799.821428571428,-0.007311646191646194,False
232680,2025-06-05,2025-07-01,17,7800.0,7125.892857142857,-0.735672370860927,False
232680,2025-09-03,2025-10-24,32,7760.0,6901.071428571428,0.7573097713097712,False
232680,2025-12-05,2025-12-16,7,8250.0,7419.642857142857,1.4647215483870963,False
234080,2020-05-18,2020-06-16,21,19550.0,16951.785714285714,1.4407799312714773,False
234080,2020-07-10,2020-07-31,15,19000.0,16392.85714285714,-0.11143999999999991,False
234080,2020-11-06,2020-11-18,8,19000.0,17803.571428571428,0.13203880597014914,False
234080,2021-03-15,2021-03-26,9,20350.0,18867.85714285714,-13.750715662650588,False
234080,2021-04-20,2021-05-07,12,20000.0,18767.85714285714,-1.008166376811593,False
234080,2023-02-22,2023-03-14,13,12570.0,11943.214285714286,-1.6387339031339045,False
234080,2023-05-12,2023-06-16,23,12340.0,11834.642857142857,0.7900353356890455,False
234080,2023-10-10,2023-10-23,9,12620.0,11814.642857142857,-0.7063859866962304,False
234080,2023-11-03,2023-11-14,7,12870.0,12071.785714285714,-0.7142104697986572,False
234080,2023-12-13,2023-12-28,10,12930.0,12505.0,-0.45090588235294116,False
234080,2024-01-04,2024-01-15,7,13110.0,12593.92857142857,-1.106910726643597,False
234080,2024-02-23,2024-03-07,8,13280.0,12588.92857142857,-0.9431687855297147,False
234080,2025-03-17,2025-04-01,11,11370.0,10815.535714285714,-0.3321169726247984,False
234080,2025-04-21,2025-05-20,18,11220.0,10602.142857142857,0.41291260115606915,False
234080,2025-08-26,2025-11-06,47,11640.0,11022.142857142857,2.5874104046242765,False
234080,2026-01-21,2026-03-04,26,12510.0,11868.92857142857,0.2950170473537601,False
234080,2026-03-06,2026-04-01,18,12930.0,11855.0,-0.22462325581395348,False
234080,2026-04-16,2026-05-07,13,12900.0,12119.642857142857,-0.4369742791762012,False
234920,2020-10-08,2020-10-15,4,4000.0,3536.6071428571427,0.10912770712909438,False
234920,2020-10-21,2020-12-04,32,3775.0,3020.0,0.7812807947019867,False
234920,2021-03-03,2021-04-05,23,3695.0,3294.1071428571427,0.3535508240534519,False
234920,2021-12-10,2021-12-30,14,4430.0,3544.0,-0.4008560948081264,False
234920,2022-01-06,2022-01-18,8,4200.0,3659.8214285714284,-0.9598862809917353,False
234920,2022-08-29,2022-09-16,12,3420.0,3100.3571428571427,-0.23844737430167584,False
234920,2022-09-23,2022-11-03,27,3355.0,2763.035714285714,1.2271644042232277,False
234920,2025-04-29,2025-05-08,4,4890.0,4198.928571428572,-1.1012320413436694,False
234920,2025-05-13,2025-05-23,8,4380.0,3504.0,-0.7863162100456621,False
234920,2025-05-29,2025-06-05,4,5300.0,4345.535714285715,-0.9038242843779236,False
238120,2019-11-27,2019-11-29,2,3802.0,3398.964285714286,-0.9479187239698716,False
238120,2019-12-09,2019-12-17,6,3250.0,2690.714285714286,0.554852183908046,False
238120,2020-03-05,2020-03-11,4,4027.0,3380.035714285714,-0.5690802539332045,False
238120,2020-03-30,2020-05-20,33,3201.0,2560.8,0.7544286160574822,False
238120,2020-12-30,2021-01-19,12,4950.0,4349.107142857143,-0.7030205052005947,False
238120,2021-07-05,2021-07-15,8,4865.0,4465.892857142857,0.9029592841163305,False
238120,2021-10-08,2021-11-04,18,4700.0,3842.857142857143,-0.1716720833333334,False
238120,2021-11-09,2021-11-26,13,4700.0,4192.857142857143,-1.0074932394366203,False
238120,2022-02-04,2022-02-22,12,4730.0,3784.0,-0.8879471458773784,False
238120,2022-04-04,2022-05-04,22,4875.0,4452.678571428572,0.2395983086680762,False
238120,2022-05-12,2022-06-14,21,4705.0,3980.892857142857,0.3748651048088778,False
238120,2022-06-17,2022-07-18,21,4610.0,3688.0,0.1813937093275488,False
238120,2022-08-26,2022-09-20,15,4670.0,4075.357142857143,-0.850620660660661,False
238120,2023-03-07,2023-04-05,21,4405.0,3909.285714285714,-0.03260043227665706,False
238120,2023-05-08,2023-05-30,15,4280.0,3917.5,-0.7577999999999999,False
238120,2023-06-02,2023-06-08,3,4150.0,3866.0714285714284,1.0005104402515719,False
238120,2023-08-02,2023-09-01,21,4295.0,3788.9285714285716,-0.030889908256880743,False
238120,2023-09-12,2023-10-18,21,4340.0,4007.6785714285716,1.9317848468565297,False
238120,2024-01-12,2024-02-14,21,4150.0,3902.6785714285716,-0.12084274368231053,False
238120,2025-04-17,2025-05-08,12,3165.0,2908.75,-0.31210731707317074,False
238120,2025-05-13,2025-06-13,21,3160.0,2900.1785714285716,0.7088406872852238,False
238120,2025-07-04,2025-07-08,2,3130.0,2946.0714285714284,0.3518322330097085,False
238120,2025-10-21,2025-11-06,12,3215.0,3019.464285714286,-0.5886494977168952,False
238120,2025-11-13,2026-01-08,37,3460.0,3097.5,0.7240496551724138,False
238120,2026-05-22,2026-06-04,7,3870.0,3299.464285714286,-0.7313407198748044,False
239610,2020-06-11,2020-06-16,3,58377.0,52807.0,-1.5523356193895872,False
239610,2020-07-02,2020-07-17,11,56183.0,48875.142857142855,-0.5703138441990029,False
239610,2021-04-20,2021-05-06,11,45300.0,42692.857142857145,-1.1538301369863022,False
239610,2022-03-18,2022-05-12,38,34300.0,30362.5,0.894768253968254,False
239610,2023-07-06,2023-07-07,1,22050.0,20146.428571428572,-1.9667215759849916,False
239610,2024-02-06,2024-02-22,10,15820.0,13646.785714285714,0.14392368118323742,False
239610,2024-06-13,2024-06-14,1,16020.0,13952.142857142857,-0.24926480138169252,False
239610,2024-09-19,2024-09-23,2,19370.0,16070.0,-1.1638084848484849,False
240810,2020-05-07,2020-05-29,16,31050.0,27951.785714285714,0.25751123919308355,False
240810,2020-06-17,2020-07-16,21,33500.0,29437.5,0.046288,False
240810,2020-09-02,2020-09-23,15,34050.0,30282.14285714286,-0.3211308056872039,False
240810,2020-09-29,2020-10-16,9,34100.0,31341.071428571428,-1.0528018122977343,False
240810,2020-10-30,2021-02-01,63,32900.0,30042.85714285714,5.037864999999997,False
240810,2021-08-04,2021-08-12,6,48900.0,46060.71428571428,-0.8900583647798733,False
240810,2022-05-04,2022-06-03,20,41200.0,37958.92857142857,-0.6606842975206613,False
240810,2023-01-26,2023-02-24,21,31000.0,27660.714285714286,0.1643734759358289,False
240810,2023-03-17,2023-04-14,20,32300.0,29183.928571428572,0.19013845272206312,False
240810,2023-05-17,2023-06-23,25,29600.0,27117.85714285714,0.70570071942446,False
240810,2023-08-14,2023-09-13,21,30800.0,26612.5,0.29792,False
240810,2023-11-03,2023-11-30,19,33850.0,29912.5,0.05998730158730158,False
240810,2023-12-07,2024-01-10,21,32500.0,30383.928571428572,0.3266406751054854,False
240810,2024-01-22,2024-01-26,4,34700.0,32307.14285714286,-1.215068358208956,False
240810,2024-03-04,2024-04-15,29,33500.0,31044.64285714286,1.8829684363636374,False
240810,2024-06-26,2024-07-15,13,34450.0,30700.0,0.39445199999999997,False
240810,2024-07-24,2024-08-06,9,34600.0,29528.571428571428,-0.7206115492957745,False
240810,2024-08-13,2024-08-27,9,36500.0,30830.357142857145,-0.6461870866141735,False
240810,2025-06-12,2025-07-11,21,26600.0,24403.571428571428,0.19144943089430885,False
241560,2020-06-09,2020-06-16,5,30650.0,26230.357142857145,-1.0593853737373742,False
241560,2020-07-28,2020-08-27,21,28550.0,25550.0,-0.5108066666666667,False
241560,2020-09-04,2020-09-10,4,26700.0,23628.571428571428,0.18542837209302318,False
241560,2020-09-18,2020-09-25,5,27600.0,24894.64285714286,-0.6015952475247528,False
241560,2020-10-06,2020-10-28,15,28050.0,25487.5,0.23917463414634146,False
241560,2021-11-10,2021-11-19,7,44300.0,39567.857142857145,-1.0664587169811326,False
241560,2021-12-08,2021-12-22,10,42600.0,38439.28571428572,-0.9115261802575114,False
241560,2022-04-18,2022-05-11,16,43300.0,39746.42857142857,-0.941994572864322,False
241560,2022-05-16,2022-05-19,3,41150.0,37462.5,-1.229332881355932,False
241560,2022-11-07,2022-12-01,18,35450.0,31994.64285714286,0.15267018087855302,False
241560,2022-12-07,2023-01-02,17,35000.0,30500.0,-0.08163111111111111,False
241560,2023-01-12,2023-02-16,23,35100.0,32171.428571428572,0.5891097560975612,False
241560,2023-12-21,2024-01-05,8,49400.0,45239.28571428572,-0.8714609442060093,False
241560,2024-02-01,2024-02-13,6,50500.0,46589.28571428572,-1.0304664840182658,False
241560,2024-03-15,2024-04-09,17,51300.0,46791.07142857143,0.10012356435643562,False
241560,2024-07-19,2024-07-29,6,48800.0,42773.21428571428,-1.196515081481481,False
241560,2024-12-20,2025-01-02,6,46750.0,40062.5,-0.7563955140186917,False
241560,2025-01-23,2025-02-03,3,49150.0,45025.0,-0.3592230303030303,False
241560,2025-03-06,2025-04-02,19,48350.0,43341.07142857143,-0.0960794295900178,False
241560,2025-04-17,2025-05-23,23,44500.0,39089.28571428572,0.20920435643564367,False
241560,2026-03-06,2026-04-01,18,56000.0,46517.857142857145,0.35006011299435036,False
241560,2026-06-30,2026-07-10,8,62500.0,53410.71428571429,-0.1645937917485266,False
241590,2020-06-01,2020-06-15,10,14850.0,12894.642857142857,-0.9794502283105021,False
241590,2020-09-18,2020-10-23,21,14100.0,12600.0,0.5196766666666667,False
241590,2020-11-03,2020-12-01,20,13200.0,11494.642857142857,0.5472988481675392,False
241590,2021-02-09,2021-04-23,50,13300.0,12166.07142857143,3.899108031496066,False
241590,2021-08-04,2021-08-18,9,15950.0,14583.92857142857,-0.603251764705882,False
241590,2021-09-10,2021-10-13,18,16250.0,14705.357142857143,0.04629225433526012,False
241590,2021-11-15,2021-11-29,10,17400.0,15560.714285714286,-1.4272415533980587,False
241590,2021-12-08,2021-12-17,7,17250.0,14669.642857142857,-0.6114851211072664,False
241590,2022-01-05,2022-01-13,6,17000.0,15455.357142857143,-1.1175107514450868,False
241590,2022-02-24,2022-03-10,8,16650.0,14221.428571428572,-0.6690373529411768,False
241590,2022-04-18,2022-05-10,15,16300.0,15041.07142857143,-1.2497055319148944,False
241590,2022-05-18,2022-06-13,16,16650.0,14587.5,-0.9327587878787879,False
241590,2023-08-07,2023-08-17,7,8980.0,8051.428571428572,-1.001718307692308,False
241590,2023-11-01,2023-11-30,21,8380.0,7449.642857142857,0.03175662188099807,False
241590,2023-12-06,2024-01-02,16,8170.0,7061.071428571428,0.2162988727858293,False
241590,2024-01-10,2024-01-19,7,8190.0,7288.214285714285,-0.5520091881188116,False
241590,2024-04-18,2024-05-13,15,8830.0,7962.142857142857,-0.39337580246913567,False
241590,2024-06-26,2024-07-04,6,8350.0,7364.285714285715,-1.0720286956521743,False
241590,2024-07-29,2024-08-06,6,8120.0,7207.5,-1.1459101369863014,False
241590,2024-08-26,2024-09-09,10,8200.0,7182.142857142857,-1.047259929824561,False
241590,2024-09-30,2024-11-20,34,8290.0,7482.857142857143,0.4940339823008851,False
241590,2025-03-19,2025-04-04,12,8890.0,7754.285714285714,-1.2223294339622637,False
241590,2025-05-15,2025-05-20,3,8620.0,7955.714285714285,-1.157584731182795,False
241690,2020-01-30,2020-02-20,15,6244.0,5451.142857142857,-0.2929926306306305,False
241690,2020-03-06,2020-03-13,5,5738.0,4947.642857142857,-1.2845738273836418,False
241690,2020-05-14,2020-06-12,21,5258.0,4689.071428571428,0.13257956057752665,False
241690,2020-06-17,2020-07-16,21,5157.0,4483.964285714285,0.3364082992836294,False
241690,2020-09-11,2020-09-28,11,5056.0,4551.357142857143,-0.3878013871196039,False
241690,2020-10-07,2020-11-11,24,5182.0,4722.357142857143,0.21910620046620058,False
241690,2021-11-16,2021-12-02,12,8960.0,7168.0,-0.5579464285714286,False
241690,2021-12-14,2021-12-28,10,9000.0,8048.214285714285,-0.767949118198874,False
241690,2022-01-03,2022-01-25,16,9180.0,8065.714285714286,-0.14688153846153854,False
241690,2022-06-09,2022-06-13,2,10150.0,9221.42857142857,-1.007766307692307,False
241690,2023-04-12,2023-04-24,8,4740.0,4358.75,-0.6478937704918033,False
241690,2023-04-26,2023-05-25,19,4515.0,3881.964285714286,0.30427746121297605,False
241690,2023-07-21,2023-07-25,2,4230.0,3859.464285714286,-1.0635047710843375,False
